Class,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21
1,0.58058499,0.245943892,0.116495351,0.752328351,0.782619007,0.540958239,0.764249166,0.532374398,0.701871852,0.182443427,0.262490506,0.760841397,0.541465684,0.671401355,0.582805427,0.531919273,0.982440919,0.140660299,0.579832211,0.883638707,0.60660362
0,0.502604547,0.309503218,0.642211376,0.369309018,0.772579395,0.587935347,0.114684784,0.444880591,0.685309611,0.966631199,0.88661795,0.208841576,0.693770675,0.442964989,0.911415673,0.921723094,0.880624741,0.335045399,0.65699262,0.780563964,0.674691472
0,0.981747529,0.623005552,0.197427094,0.913274444,0.580563157,0.167439197,0.342093878,0.805683936,0.087909336,0.68860019,0.491106068,0.897374545,0.279645819,0.80778416,0.325606429,0.303263949,0.279580437,0.099089069,0.264526862,0.267715502,0.528189501
1,0.164081432,0.24434471,0.220981792,0.225759018,0.932669035,0.274745223,0.966882184,0.160007191,0.954002378,0.10702799,0.072950939,0.950697773,0.27711766,0.206090883,0.275578706,0.21726119,0.976364914,0.266010602,0.29881078,0.986930515,0.081006384
1,0.089825739,0.725498195,0.357959202,0.382932588,0.621617081,0.12919788,0.660797452,0.480784132,0.728171547,0.513433271,0.20995004,0.592569084,0.351813246,0.087447563,0.439305043,0.738402849,0.652983394,0.192122396,0.912149897,0.764897926,0.30631084
1,0.346421753,0.307024814,0.777419791,0.447346709,0.621829714,0.356689719,0.488018147,0.413299584,0.7582066,0.65068818,0.491269965,0.579300387,0.558548784,0.318915975,0.451651443,0.332315119,0.657316598,0.531943328,0.4854191,0.751566865,0.475054515
1,0.681666792,0.274459833,0.362286873,0.418034043,0.599198006,0.607652222,0.124754151,0.908964906,0.332203146,0.372583554,0.322284008,0.206430578,0.484232018,0.366788227,0.750154386,0.887793453,0.547159086,0.373791092,0.781412993,0.707891594,0.315704746
1,0.623274558,0.814932212,0.585394387,0.334337823,0.497599118,0.554590226,0.888695325,0.32561995,0.558985954,0.472496026,0.925971741,0.841565761,0.372893237,0.577248617,0.541273417,0.851669374,0.611039575,0.932515526,0.151060868,0.795930214,0.836334957
1,0.351969745,0.387289491,0.820467613,0.672928617,0.492151264,0.438903849,0.475544356,0.424104299,0.57358045,0.49540786,0.483108651,0.564851413,0.313212857,0.229616091,0.484443846,0.418038028,0.571771794,0.494141135,0.393623752,0.825526978,0.548989963
1,0.429570784,0.499944524,0.26564304,0.671154997,0.556165182,0.423339811,0.134680372,0.594611559,0.085659419,0.459471554,0.483108651,0.144715383,0.943520411,0.727713352,0.968250859,0.929052959,0.509193079,0.681321111,0.564029144,0.563912181,0.414090823
1,0.848075451,0.2786837,0.50485032,0.169196182,0.7404902,0.243005867,0.235667868,0.413299584,0.218240992,0.792416685,0.8315083,0.562821567,0.779927991,0.219605806,0.857831891,0.719886996,0.637792173,0.298879432,0.273941101,0.42373538,0.938486631
0,0.455743572,0.169492124,0.142342129,0.075852095,0.915941925,0.041438652,0.156960985,0.3583221,0.166439323,0.201731435,0.309961753,0.161694517,0.861604414,0.243085361,0.871561851,0.891840486,0.882667403,0.236499269,0.284496226,0.939747752,0.340331261
1,0.186968342,0.786213253,0.863397131,0.495341481,0.999589654,0.172255418,0.865436146,0.313961026,0.913357705,0.548138142,0.517423076,0.619145489,0.73548108,0.554828867,0.383258811,0.330762447,0.866018266,0.843998692,0.646599563,0.836540222,0.337920029
1,0.890386552,0.01814392,0.245265486,0.615966115,0.629709014,0.717352685,0.572636631,0.868163421,0.829823164,0.017575319,0.008022386,0.136660049,0.664717206,0.690466438,0.342752158,0.379752703,0.072556153,0.169892222,0.952474362,0.064211442,0.096553897
1,0.346847741,0.10484679,0.590041535,0.403293597,0.92326205,0.050672929,0.455337606,0.404807058,0.464250873,0.551454961,0.684366663,0.091517099,0.903150652,0.305825163,0.713794447,0.552803527,0.88991364,0.535747931,0.977894319,0.775749172,0.904276314
0,0.475645209,0.459730962,0.554477602,0.769304208,0.360914004,0.98046698,0.414307253,0.394488519,0.389715767,0.71710068,0.793024581,0.568254604,0.293458995,0.825429423,0.211697531,0.212177806,0.238392881,0.549113531,0.203829102,0.303990198,0.400326989
1,0.212889517,0.030474726,0.121851702,0.037975751,0.629701353,0.02719516,0.207211359,0.405976746,0.031725966,0.239313139,0.369975971,0.002196758,0.272705902,0.041346934,0.16935057,0.296475178,0.645367236,0.06582304,0.816151689,0.729793579,0.076621411
0,0.86876285,0.322931275,0.394668806,0.309231295,0.317480579,0.501649403,0.085243685,0.970184824,0.118804912,0.379895693,0.263661791,0.372176426,0.103316659,0.470515591,0.267114483,0.586589986,0.351643321,0.350837433,0.749551926,0.321687002,0.528605642
1,0.572751614,0.247005231,0.019380398,0.607068323,0.470810086,0.192073,0.006304,0.670580601,0.015473787,0.076489933,0.023690269,0.11009273,0.753120658,0.722173318,0.129025542,0.256358123,0.008364565,0.020541629,0.97176539,0.03288408,0.023961896
1,0.367123447,0.814503997,0.697102267,0.786808047,0.924846504,0.788062609,0.787904028,0.490764786,0.572563769,0.285689068,0.137114979,0.792122982,0.953446387,0.925865978,0.97165326,0.852912772,0.968446189,0.945487005,0.544332286,0.963708555,0.19578028
1,0.007780045,0.854759531,0.782773663,0.835921178,0.682222051,0.510913689,0.630649177,0.001632605,0.503366753,0.163737145,0.313981676,0.439257145,0.369820501,0.658899089,0.347112339,0.330336195,0.661790001,0.911042945,0.029672659,0.815781389,0.07235467
0,0.163852776,0.758169206,0.969141555,0.969794067,0.169705347,0.999781874,0.959274728,0.16950035,0.892364716,0.824664164,0.558905187,0.868701126,0.38433859,0.882453836,0.525738576,0.24947135,0.105279458,0.881785655,0.075527897,0.057245164,0.483704433
1,0.742402316,0.950009137,0.369348861,0.682412895,0.008028449,0.918402522,0.251983734,0.864866694,0.389722393,0.408118915,0.16268019,0.996132564,0.128087859,0.274455546,0.690553616,0.865150562,0.767522755,0.311176762,0.00313084,0.606843224,0.139730025
1,0.471443251,0.697503564,0.580340525,0.067306435,0.190403833,0.388168089,0.492893575,0.631865431,0.430728225,0.879364946,0.990277028,0.611419688,0.165256606,0.117992039,0.202354872,0.343975895,0.30265287,0.577335564,0.727979829,0.488190687,0.895349669
0,0.681665618,0.790239562,0.341569314,0.434916634,0.327785747,0.452775265,0.482657704,0.393482542,0.325404242,0.656025992,0.684357756,0.565933105,0.483825378,0.188516925,0.857831891,0.923552231,0.296644327,0.697533536,0.336778019,0.32168296,0.792502829
0,0.403781783,0.084671491,0.170318466,0.021654118,0.82458259,0.099132177,0.413400486,0.550303923,0.589933957,0.147007273,0.396636684,0.083465388,0.499995594,0.018797795,0.439305043,0.738402849,0.647244501,0.357697074,0.753112375,0.880714544,0.279569997
1,0.267362864,0.733822456,0.876742553,0.303065769,0.608683364,0.206714193,0.966419026,0.325276368,0.980619069,0.641345376,0.886618211,0.909561072,0.479668183,0.361303688,0.516348876,0.338809839,0.649920984,0.893832099,0.671744477,0.401706253,0.795374348
0,0.606766203,0.758169206,0.507245842,0.57568814,0.262081756,0.529120823,0.488018147,0.808132248,0.411150498,0.247726133,0.11294283,0.562272576,0.457596685,0.843401794,0.104834315,0.394310251,0.048365639,0.789426953,0.548718392,0.544204242,0.163769341
0,0.100169646,0.838632442,0.677055259,0.539200739,0.411593669,0.487056559,0.481655626,0.096721109,0.578289462,0.921748535,0.974220063,0.548832896,0.440142,0.439294973,0.563445481,0.608753971,0.421081241,0.701971788,0.218816487,0.67213491,0.938180498
0,0.575701211,0.324568077,0.298024707,0.465701368,0.167532918,0.299299246,0.326854041,0.573515055,0.367484923,0.459471554,0.261721693,0.296924328,0.570376062,0.292102784,0.802118173,0.687627888,0.096979066,0.100065154,0.702910802,0.136566177,0.449100407
1,0.90405255,0.018145857,0.189573417,0.008265445,0.425285378,0.032042303,0.630454991,0.727547648,0.015497204,0.632578375,0.181305724,0.023641328,0.785066542,0.041346934,0.744069253,0.511745744,0.224025231,0.078280579,0.697515843,0.307841561,0.331334186
0,0.152485683,0.807490494,0.824104588,0.710939831,0.420266109,0.705293717,0.814518453,0.248613899,0.830134967,0.496137013,0.430833219,0.823289536,0.706655283,0.581701651,0.719752856,0.635341881,0.35165785,0.814376122,0.156029011,0.325680213,0.608776973
1,0.280578847,0.419419137,0.45656755,0.530815031,0.558544748,0.449055584,0.455416265,0.552419534,0.589908429,0.415223544,0.27798391,0.686604924,0.524997651,0.332318921,0.816675729,0.826856178,0.659845473,0.390372858,0.376610313,0.807541248,0.377628241
1,0.29543603,0.44355501,0.507245842,0.646542772,0.828574624,0.643116194,0.420963656,0.283440673,0.340898318,0.04406481,0.008022386,0.522658655,0.015696885,0.701889857,0.114924425,0.009932631,0.622868111,0.531943328,0.33577017,0.683608642,0.131737843
1,0.833611178,0.273071928,0.147974316,0.313597065,0.352511736,0.629133898,0.113730276,0.940689569,0.290288688,0.214171762,0.211327545,0.227820791,0.779927991,0.274455546,0.923710601,0.931681198,0.409073732,0.244731035,0.807450225,0.579698588,0.30631084
0,0.751391779,0.713649218,0.915529899,0.943989511,0.766305721,0.758665018,0.319198131,0.366768801,0.208755033,0.630515266,0.088585714,0.404566919,0.596150668,0.974152198,0.695817892,0.657103164,0.921476061,0.685699858,0.191076935,0.513455709,0.217565443
1,0.417611665,0.007073947,0.108653806,0.321778029,0.688519493,0.714508531,0.623558769,0.535903935,0.518379558,0.438014872,0.318051907,0.896575941,0.363734452,0.447362035,0.525580241,0.864803033,0.354892682,0.047785277,0.253891158,0.602129246,0.099800167
1,0.526454908,0.210668406,0.551988512,0.092915655,0.795434571,0.180403416,0.966497546,0.357988368,0.968633615,0.675948094,0.125441052,0.905036685,0.469801631,0.041610692,0.750547647,0.459181533,0.750689065,0.246704224,0.452233487,0.567604369,0.257482768
1,0.303832114,0.878942114,0.80507525,0.463899986,0.472284577,0.517334958,0.742789984,0.145413296,0.77585089,0.96977039,0.901807638,0.601397908,0.051140335,0.425698304,0.480885186,0.308320747,0.409075454,0.814641428,0.569356994,0.156733003,0.904276314
0,0.16265,0.470959642,0.54747233,0.727266662,0.596737391,0.491064856,0.688526943,0.387875541,0.831826323,0.163737145,0.301621431,0.548832896,0.855365832,0.684221677,0.742607732,0.934534727,0.451414501,0.492266111,0.410219311,0.503675279,0.399279898
1,0.821244438,0.452045946,0.469366112,0.642703931,0.659150764,0.309498628,0.746377802,0.789688958,0.887886763,0.017903928,0.010199033,0.248504928,0.560056906,0.494298559,0.873024003,0.519710647,0.867007557,0.394363433,0.929241089,0.883943025,0.002385481
1,0.116848304,0.621433223,0.71187442,0.418034043,0.759991547,0.450949772,0.890045299,0.037016362,0.83553059,0.085290869,0.036457979,0.900595507,0.968935491,0.56859066,0.856287364,0.774230969,0.854498892,0.823900964,0.036017598,0.771987304,0.004296817
1,0.726058113,0.088705336,0.101786984,0.301519552,0.873587054,0.940873089,0.345296515,0.792967818,0.286882677,0.430542384,0.5708494,0.022780223,0.523084166,0.416600695,0.363579363,0.783780027,0.278425996,0.340434782,0.995733749,0.623649194,0.536514951
0,0.296031533,0.030474726,0.576211282,0.334771629,0.865643389,0.012143968,0.521505018,0.767611282,0.533756164,0.299103562,0.096604138,0.069193861,0.971580655,0.070552245,0.246375221,0.015872514,0.506332872,0.665580238,0.900523501,0.523930867,0.115367095
1,0.874530463,0.234457549,0.216931654,0.27998455,0.961945432,0.17615789,0.223521215,0.89430212,0.159104714,0.895159261,0.793024581,0.311407197,0.953446387,0.04703643,0.954178247,0.683725287,0.970051821,0.249029226,0.941779369,0.803535438,0.737010139
1,0.053296427,0.580600119,0.511715046,0.495410462,0.568786944,0.615644356,0.959274728,0.073507176,0.852259732,0.313934198,0.236011703,0.888820158,0.979373338,0.591031262,0.919399168,0.963942487,0.670123817,0.527690476,0.107162261,0.823657035,0.344818827
1,0.943745328,0.516119369,0.135398622,0.280748258,0.320886754,0.069298169,0.105562847,0.949042544,0.073891611,0.355263499,0.36280116,0.445091868,0.957984387,0.071830006,0.943901035,0.888493774,0.580367696,0.182274487,0.738246425,0.794043614,0.455086655
0,0.292149736,0.697523359,0.782433702,0.610259892,0.728424488,0.447240638,0.845135463,0.466037776,0.882885707,0.58480139,0.400569552,0.841398328,0.372892307,0.416598915,0.286910748,0.161833688,0.495975212,0.590263227,0.490787838,0.459407191,0.429138622
0,0.842345402,0.036287224,0.135891585,0.041703099,0.542367918,0.078903265,0.119767425,0.795038634,0.14377602,0.259356388,0.712805618,0.078080896,0.162157609,0.110321101,0.309878333,0.263959114,0.56428621,0.155215209,0.585809462,0.449979724,0.575394339
0,0.810427185,0.259020944,0.301829972,0.227838096,0.167532918,0.34597085,0.491555684,0.796155849,0.367484923,0.542627218,0.788997594,0.456257334,0.361894372,0.337285965,0.537524333,0.737660718,0.235325583,0.544278144,0.845215865,0.528327485,0.549552355
1,0.716723884,0.164045197,0.09095915,0.192638335,0.887029155,0.216449677,0.071560462,0.723907258,0.015039778,0.076489933,0.463228753,0.108167134,0.11980419,0.071372584,0.177422901,0.176372337,0.969464983,0.081557393,0.719979827,0.989484571,0.467594696
0,0.673918308,0.494000695,0.048439239,0.075852095,0.792544794,0.136980744,0.593938478,0.383644127,0.346350486,0.096580968,0.173636809,0.733194125,0.926805127,0.340067433,0.97165326,0.927325424,0.990473645,0.368165274,0.343707069,0.967826818,0.424148953
0,0.594459182,0.862935912,0.932397327,0.938585349,0.599198006,0.887923993,0.742789984,0.539886523,0.812304372,0.04645403,0.01256837,0.594883091,0.590871564,0.784314477,0.383074048,0.338809839,0.287704963,0.907937174,0.866043507,0.345700401,0.076621411
0,0.997193024,0.322551354,0.163606446,0.818356044,0.154952843,0.455504992,0.146205371,0.92267158,0.024607557,0.49560384,0.263661791,0.201335754,0.781005734,0.249761936,0.911376954,0.904099265,0.300362174,0.149135464,0.84510557,0.224114991,0.257483088
1,0.312208361,0.557094324,0.718427079,0.898747846,0.860750607,0.682114842,0.685510994,0.195933958,0.533756164,0.395113741,0.346925123,0.533741738,0.165458539,0.776024029,0.083684932,0.092178,0.926969488,0.704188916,0.300165888,0.82355616,0.373142305
0,0.687547099,0.847277625,0.868585457,0.464944102,0.226864139,0.636380384,0.74717606,0.385746008,0.928347122,0.928989123,0.759297764,0.729280708,0.30439183,0.577248617,0.492510316,0.672674808,0.139074998,0.731605654,0.281091859,0.477638603,0.766577882
0,0.428958326,0.245943892,0.386867404,0.892813407,0.976312128,0.878296024,0.462940384,0.413299584,0.38681412,0.255633932,0.117740196,0.460254352,0.396939489,0.890166194,0.286910748,0.30710302,0.66907472,0.221463225,0.315048627,0.63363775,0.385251779
1,0.455741655,0.462889846,0.54937945,0.178339651,0.530965412,0.013671361,0.240367962,0.725450387,0.379143878,0.554166929,0.756794858,0.165337887,0.969971054,0.044325042,0.909204301,0.842328874,0.713410305,0.481686531,0.763791008,0.831680554,0.830356795
0,0.395930353,0.808825091,0.777644061,0.589304791,0.760879023,0.826773074,0.828375786,0.432174726,0.522548851,0.718683735,0.958119378,0.852748226,0.491688267,0.941254464,0.661936508,0.708081253,0.894723048,0.952289791,0.38908225,0.905643458,0.80039219
0,0.563156752,0.481057881,0.252740032,0.186329759,0.81707368,0.205588347,0.313324621,0.691703179,0.363604236,0.403003843,0.209688,0.573793762,0.840739218,0.165784862,0.887496953,0.919807273,0.919109354,0.195211399,0.824709789,0.777558435,0.598804913
0,0.59394282,0.778292675,0.998523961,0.346875532,0.782619007,0.04723615,0.789018937,0.921623899,0.999954169,0.218798708,0.096604138,0.620735697,0.922342062,0.108969715,0.934558315,0.93166146,0.749648378,0.945367471,0.932972926,0.775864172,0.135959052
0,0.391482607,0.19599048,0.251458731,0.6613087,0.970623497,0.7844054,0.761344577,0.062972083,0.673544474,0.604960244,0.834006522,0.92015526,0.499980951,0.862771337,0.302529917,0.155851248,0.81012338,0.4573564,0.1342414,0.680899422,0.803529852
0,0.642715644,0.919787953,0.975970477,0.907154284,0.180688099,0.944806976,0.525965803,0.453033816,0.339553928,0.949110872,0.96892437,0.31545876,0.136481376,0.982726299,0.033163852,0.135940776,0.194773185,0.993173783,0.811707619,0.128746376,0.894645777
0,0.136688631,0.589338645,0.588163357,0.922277446,0.172975146,0.915991733,0.942498988,0.186216117,0.932565375,0.426889029,0.436746127,0.982331832,0.167859762,0.9341676,0.10293523,0.079852656,0.161214533,0.638994415,0.011494507,0.095768621,0.523327641
0,0.80241945,0.298383321,0.216711104,0.414253691,0.439014928,0.738083179,0.28047,0.84519759,0.224580684,0.416018418,0.263903069,0.619145489,0.161183378,0.443171667,0.089073654,0.043864774,0.361063517,0.196914046,0.606669214,0.323972663,0.455584556
1,0.187006902,0.76211034,0.475667419,0.188691397,0.276812223,0.175093273,0.836849689,0.130718109,0.804585038,0.96977039,0.944991011,0.993083382,0.198344795,0.29412946,0.210267868,0.511745744,0.336386298,0.64948592,0.1056602,0.523797807,0.984933744
1,0.420171039,0.379610228,0.45440905,0.777418519,0.722253548,0.751484817,0.229485885,0.379568569,0.197280347,0.727405369,0.623971624,0.459576635,0.53955915,0.82617026,0.516206539,0.507698741,0.726841982,0.4451731,0.235330701,0.800367744,0.65468813
1,0.658294249,0.387135536,0.379255323,0.217267669,0.734763056,0.1852112,0.481471849,0.87681977,0.52994328,0.377797593,0.52707997,0.444373938,0.810102724,0.135118072,0.833155798,0.929010646,0.733502566,0.451798004,0.77615897,0.76160608,0.514966816
0,0.007780045,0.878942114,0.677055259,0.276402819,0.573047564,0.084958098,0.549606119,0.085781398,0.670427955,0.873798998,0.96612197,0.546980931,0.900780023,0.177462525,0.714546374,0.566634441,0.760806917,0.843989348,0.37691054,0.814507191,0.950752407
1,0.738894603,0.855200157,0.472085228,0.594447903,0.546421785,0.32910504,0.44295784,0.788937297,0.437790489,0.970245288,0.985012155,0.639657758,0.518799484,0.416600695,0.699692853,0.680015076,0.499907639,0.604124681,0.696199803,0.415653621,0.938766692
1,0.831128508,0.580754612,0.066377513,0.303065769,0.605532696,0.59677466,0.215949277,0.898407665,0.245517927,0.176294054,0.081952934,0.548194625,0.892822638,0.293091269,0.749809642,0.930039828,0.208809903,0.04943348,0.979476544,0.335942654,0.334780098
